"","Country","Region","Happiness Score_2015","Explained by: GDP per capita_2015","Explained by: Social support_2015","Explained by: Healthy life expectancy_2015","Explained by: Freedom to make life choices_2015","Explained by: Generosity_2015","Explained by: Perceptions of corruption_2015","Happiness Score_2016","Explained by: GDP per capita_2016","Explained by: Social support_2016","Explained by: Healthy life expectancy_2016","Explained by: Freedom to make life choices_2016","Explained by: Generosity_2016","Explained by: Perceptions of corruption_2016","Happiness Score_2017","Explained by: GDP per capita_2017","Explained by: Social support_2017","Explained by: Healthy life expectancy_2017","Explained by: Freedom to make life choices_2017","Explained by: Generosity_2017","Explained by: Perceptions of corruption_2017","Happiness Score_2018","Explained by: GDP per capita_2018","Explained by: Social support_2018","Explained by: Healthy life expectancy_2018","Explained by: Freedom to make life choices_2018","Explained by: Generosity_2018","Explained by: Perceptions of corruption_2018","Happiness Score_2019","Explained by: GDP per capita_2019","Explained by: Social support_2019","Explained by: Healthy life expectancy_2019","Explained by: Freedom to make life choices_2019","Explained by: Generosity_2019","Explained by: Perceptions of corruption_2019","Happiness Score_2020","Explained by: GDP per capita_2020","Explained by: Social support_2020","Explained by: Healthy life expectancy_2020","Explained by: Freedom to make life choices_2020","Explained by: Generosity_2020","Explained by: Perceptions of corruption_2020","Happiness Score_2021","Explained by: GDP per capita_2021","Explained by: Social support_2021","Explained by: Healthy life expectancy_2021","Explained by: Freedom to make life choices_2021","Explained by: Generosity_2021","Explained by: Perceptions of corruption_2021","Happiness Score_2022","Explained by: GDP per capita_2022","Explained by: Social support_2022","Explained by: Healthy life expectancy_2022","Explained by: Freedom to make life choices_2022","Explained by: Generosity_2022","Explained by: Perceptions of corruption_2022"
"134","Swaziland","Sub-Saharan Africa",4.86700010299683,0.712063074111938,1.07283556461334,0.0756555125117302,0.306583285331726,0.182591125369072,0.0305993966758251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21159982681274,0.810798168182373,1.14923882484436,0,0.313344269990921,0.073977142572403,0.134682729840279,4.30810022354126,0.82753974199295,1.06483519077301,0.215585827827454,0.299935787916183,0.0672648325562477,0.146765872836113,4.30810022354126,0.848925888538361,0.693205237388611,0.0741750001907349,0.322550684213638,0.0673795640468597,0.147365346550941,NA,NA,NA,NA,NA,NA,NA
"135","Sweden","Western Europe",7.36399984359741,1.33170807361603,1.2890704870224,0.910865664482117,0.659797072410583,0.362620055675507,0.438435882329941,7.29099988937378,1.45181035995483,1.08764016628265,0.831212401390076,0.582184851169586,0.38253790140152,0.408665925264359,7.28399991989136,1.49438726902008,1.47816216945648,0.830875158309937,0.612924098968506,0.385399252176285,0.384398728609085,7.3144998550415,1.3554390668869,1.5014808177948,0.913462042808533,0.659404277801514,0.284667521715164,0.383211880922318,7.34329986572266,1.3865772485733,1.48730671405792,1.00920295715332,0.574420392513275,0.267024308443069,0.373202174901962,7.35349988937378,1.32223522663116,1.43334770202637,0.986470460891724,0.650297701358795,0.27282789349556,0.442066371440887,7.36269998550415,1.47842621803284,1.06158828735352,0.762871861457825,0.684901654720306,0.244219973683357,0.447608262300491,7.38430023193359,1.92025852203369,1.20404314994812,0.80260819196701,0.723704695701599,0.217929646372795,0.512238383293152
"136","Switzerland","Western Europe",7.58699989318848,1.39650547504425,1.34950506687164,0.941432297229767,0.665573298931122,0.296775281429291,0.419776797294617,7.50899982452393,1.52733421325684,1.14523649215698,0.863029062747955,0.585571765899658,0.280825346708298,0.412032723426819,7.49399995803833,1.56497955322266,1.51691174507141,0.858131289482117,0.620070576667786,0.290549278259277,0.367007285356522,7.48729991912842,1.41972708702087,1.54899823665619,0.927075922489166,0.659779489040375,0.255525141954422,0.356677263975143,7.48019981384277,1.45224463939667,1.52627861499786,1.05198907852173,0.571514129638672,0.263463973999023,0.34261566400528,7.55989980697632,1.39077425003052,1.47240340709686,1.04053318500519,0.628954470157623,0.269055753946304,0.407945901155472,7.57149982452393,1.56589937210083,1.07946860790253,0.816414833068848,0.653487920761108,0.204039961099625,0.413019061088562,7.51160001754761,2.02596974372864,1.22607386112213,0.822047650814056,0.676946938037872,0.146821707487106,0.46100440621376
"137","Syria","Middle East and North Africa",3.00600004196167,0.663198888301849,0.474890470504761,0.721931993961334,0.156840607523918,0.4717897772789,0.189059525728226,3.06900000572205,0.747185230255127,0.148658514022827,0.629935920238495,0.0691248625516891,0.483968764543533,0.17232970893383,3.46199989318848,0.777153134346008,0.396102607250214,0.50053334236145,0.0815394446253777,0.493663728237152,0.151347130537033,3.46189999580383,0.688779056072235,0.381640702486038,0.53884881734848,0.0882771387696266,0.375908672809601,0.1443150639534,3.46189999580383,0.618756175041199,0.377679586410522,0.439565449953079,0.0128182051703334,0.330791860818863,0.140809565782547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","Taiwan","East Asia",6.2979998588562,1.29098415374756,1.07617270946503,0.875296950340271,0.397402107715607,0.253757297992706,0.0812912583351135,6.37900018692017,1.39728558063507,0.926242232322693,0.795653343200684,0.323774933815002,0.254951417446136,0.0663010776042938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","Tajikistan","Commonwealth of Independent States",4.78599977493286,0.390471339225769,0.855627000331879,0.57378739118576,0.472160458564758,0.229739263653755,0.150722235441208,4.99599981307983,0.488349199295044,0.756024658679962,0.531185448169708,0.434081017971039,0.259979695081711,0.135088935494423,5.04099988937378,0.524713635444641,1.27146327495575,0.529235124588013,0.471566706895828,0.248997643589973,0.146377146244049,5.35249996185303,0.474139273166656,1.17897534370422,0.597869098186493,0.503496766090393,0.214078605175018,0.135537102818489,5.4672999382019,0.493117719888687,1.09757173061371,0.717802762985229,0.388559430837631,0.229705333709717,0.143859773874283,5.55569982528687,0.47487461566925,1.21837770938873,0.680594801902771,0.521141171455383,0.182417124509811,0.22177991271019,5.46619987487793,0.508492708206177,0.894659340381622,0.497699946165085,0.547884166240692,0.151591449975967,0.246605917811394,5.37709999084473,0.966425716876984,1.00517511367798,0.517663836479187,0.571535587310791,0.117577396333218,0.303912967443466
"140","Tanzania","Sub-Saharan Africa",3.78099989891052,0.285199463367462,1.00267684459686,0.38215172290802,0.328780353069305,0.343772977590561,0.057466845959425,3.66599988937378,0.471546322107315,0.7762331366539,0.356999546289444,0.31760185956955,0.314717620611191,0.0509896576404572,3.34899997711182,0.511135876178741,1.04198980331421,0.364509284496307,0.390017777681351,0.354256361722946,0.0660351067781448,3.3034999370575,0.454863578081131,0.99113404750824,0.381296992301941,0.48092457652092,0.270036578178406,0.0971952825784683,3.23070001602173,0.475853741168976,0.884855091571808,0.498772501945496,0.41715070605278,0.276293754577637,0.147166773676872,3.47620010375977,0.457163125276566,0.872674643993378,0.442677855491638,0.509343087673187,0.271540910005569,0.203880861401558,3.62319993972778,0.433308124542236,0.539514124393463,0.299863010644913,0.549264311790466,0.307449400424957,0.231084361672401,3.70239996910095,0.848456263542175,0.597016870975494,0.425457179546356,0.577786445617676,0.248356893658638,0.270453751087189
"141","Thailand","Southeast Asia",6.45499992370605,0.966903030872345,1.26504480838776,0.7384974360466,0.556643009185791,0.576304316520691,0.0318695455789566,6.47399997711182,1.08929646015167,1.04476797580719,0.649153351783752,0.49552920460701,0.586960732936859,0.0283324588090181,6.42399978637695,1.12786877155304,1.42579245567322,0.647239029407501,0.580200731754303,0.572123110294342,0.0316127352416515,6.07229995727539,1.01596796512604,1.41725397109985,0.706718862056732,0.637334287166595,0.363567680120468,0.0291445832699537,6.00799989700317,1.04970121383667,1.40882456302643,0.828100621700287,0.557166278362274,0.358971565961838,0.0279934331774712,5.9987998008728,1.00702929496765,1.34751951694489,0.793855845928192,0.609449803829193,0.376709014177322,0.0318378619849682,5.98470020294189,1.10728347301483,0.95733255147934,0.595981776714325,0.611202716827393,0.375450134277344,0.0280439406633377,5.89120006561279,1.53502631187439,1.09559452533722,0.696804285049438,0.616651296615601,0.320999324321747,0.0260370820760727
"142","Togo","Sub-Saharan Africa",2.83899998664856,0.208675503730774,0.139945194125175,0.284430086612701,0.364528298377991,0.166808575391769,0.107313327491283,3.30299997329712,0.281226515769958,0,0.248112171888351,0.34678065776825,0.175168141722679,0.115871898829937,3.49499988555908,0.305444717407227,0.431882530450821,0.247105568647385,0.38042613863945,0.196896150708199,0.0956650152802467,3.99850010871887,0.259359329938889,0.474270701408386,0.252903401851654,0.434124290943146,0.158204942941666,0.100676745176315,4.08489990234375,0.27526131272316,0.57235199213028,0.4097820520401,0.292966723442078,0.176625117659569,0.0853053778409958,4.18720006942749,0.268116265535355,0.547622859477997,0.342731177806854,0.303539037704468,0.200774252414703,0.114826455712318,4.1068000793457,0.254027545452118,0.239493384957314,0.202712461352348,0.289171755313873,0.208537176251411,0.106555178761482,4.11229991912842,0.771106600761414,0.321504861116409,0.359705805778503,0.291774988174438,0.174409300088882,0.132416307926178
"143","Trinidad and Tobago","Latin America and Caribbean",6.16800022125244,1.21183443069458,1.18354320526123,0.614832401275635,0.558843493461609,0.318435668945312,0.0114001519978046,6.16800022125244,1.32571649551392,0.985685586929321,0.526080965995789,0.484528571367264,0.31934779882431,0.0124091571196914,6.16800022125244,1.36135590076447,1.3802285194397,0.519983291625977,0.518630743026733,0.325296461582184,0.00896481610834599,NA,NA,NA,NA,NA,NA,NA,6.19189977645874,1.23055613040924,1.47666466236115,0.712853252887726,0.489426583051682,0.185256019234657,0.015650600194931,6.19189977645874,1.16764152050018,1.40732622146606,0.658828556537628,0.552931129932404,0.199358254671097,0.0150783956050873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","Tunisia","Middle East and North Africa",4.73899984359741,0.881134450435638,0.604287028312683,0.737926542758942,0.262681394815445,0.0643124803900719,0.0635775029659271,5.04500007629395,0.977238595485687,0.431648045778275,0.595766007900238,0.235527887940407,0.0393615216016769,0.0816984921693802,4.80499982833862,1.00726580619812,0.868351459503174,0.613212049007416,0.289680689573288,0.0496933571994305,0.0867231488227844,4.59240007400513,0.899739861488342,0.906432449817657,0.690319120883942,0.270507365465164,0.0402079038321972,0.0627439692616463,4.46059989929199,0.920989513397217,0.99992448091507,0.814885079860687,0.166984513401985,0.0587908625602722,0.0548724979162216,4.39219999313354,0.874742686748505,0.872167706489563,0.781156718730927,0.235860556364059,0.055881142616272,0.0438995733857155,4.59649991989136,0.919014692306519,0.514530003070831,0.589672267436981,0.333599239587784,0.0571328029036522,0.0442462414503098,4.51599979400635,1.34985458850861,0.596321046352386,0.656238615512848,0.315896660089493,0.0288959052413702,0.0291358008980751
"145","Turkey","Middle East and North Africa",5.33199977874756,1.06098437309265,0.946318447589874,0.731723308563232,0.228151276707649,0.122533142566681,0.157455518841743,5.38899993896484,1.16492164134979,0.877170979976654,0.647183418273926,0.238888025283813,0.0470687001943588,0.123479202389717,5.5,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,5.48250007629395,1.14833748340607,1.38044583797455,0.685619711875916,0.324275553226471,0.105601727962494,0.108782045543194,5.37260007858276,1.18348515033722,1.36042511463165,0.808362007141113,0.194861009716988,0.0834492966532707,0.106051288545132,5.13180017471313,1.12716925144196,1.19715917110443,0.781335294246674,0.254400759935379,0.0858855694532394,0.120983242988586,4.9475998878479,1.25953650474548,0.809199690818787,0.589612722396851,0.236134767532349,0.0969959422945976,0.104420386254787,4.74420022964478,1.70682835578918,0.865216970443726,0.701806783676147,0.209060966968536,0.0872268974781036,0.114960923790932
"146","Turkmenistan","Commonwealth of Independent States",5.5479998588562,0.95847475528717,1.22667932510376,0.538858354091644,0.476095020771027,0.169788390398026,0.308437436819077,5.65799999237061,1.08017075061798,1.03817439079285,0.4400574862957,0.374077528715134,0.225665107369423,0.284671992063522,5.82200002670288,1.13077676296234,1.49314916133881,0.437726080417633,0.41827192902565,0.24992498755455,0.259270340204239,5.63619995117188,1.01558554172516,1.53282928466797,0.516750037670135,0.41660150885582,0.199084967374802,0.0373101681470871,5.24669981002808,1.0515513420105,1.53831493854523,0.656855463981628,0.394483387470245,0.244058892130852,0.0277449730783701,5.11910009384155,1.0089635848999,1.51047694683075,0.612448036670685,0.515236675739288,0.323129326105118,0.0335038900375366,5.06640005111694,1.04602015018463,1.17213475704193,0.438751935958862,0.602257609367371,0.365950673818588,0.0327108614146709,NA,NA,NA,NA,NA,NA,NA
"147","Uganda","Sub-Saharan Africa",3.93099999427795,0.211022779345512,1.13298630714417,0.338613212108612,0.457274317741394,0.290663093328476,0.0726665928959846,3.73900008201599,0.347185254096985,0.909812271595001,0.19624961912632,0.436530262231827,0.271018266677856,0.0644209235906601,4.08099985122681,0.381430715322495,1.12982773780823,0.217632606625557,0.443185955286026,0.325766056776047,0.057069718837738,4.16079998016357,0.321773260831833,1.09010863304138,0.236990958452225,0.449713230133057,0.25942125916481,0.0606043636798859,4.18940019607544,0.332387119531631,1.06940805912018,0.44281217455864,0.355805158615112,0.252145618200302,0.0598534233868122,4.43200016021729,0.312337428331375,1.05232739448547,0.378311663866043,0.401682555675507,0.264807373285294,0.0638188421726227,4.63649988174438,0.364084094762802,0.717576444149017,0.240098163485527,0.39800027012825,0.267345398664474,0.0538499243557453,4.60260009765625,0.777190983295441,0.875267565250397,0.417612761259079,0.402294456958771,0.221970215439796,0.0662830919027328
"148","Ukraine","Commonwealth of Independent States",4.68100023269653,0.799068450927734,1.20278334617615,0.673902034759521,0.251228004693985,0.152747854590416,0.0296123120933771,4.32399988174438,0.87286901473999,1.01413154602051,0.586279273033142,0.128588870167732,0.203627124428749,0.0182930510491133,4.09600019454956,0.89465194940567,1.39453756809235,0.575903952121735,0.122974775731564,0.270061463117599,0.0230294708162546,4.10290002822876,0.792998015880585,1.41276490688324,0.60926342010498,0.162574142217636,0.186958491802216,0.0114408154040575,4.332200050354,0.820327460765839,1.39047181606293,0.73914635181427,0.177990823984146,0.186857223510742,0.00975539535284042,4.56069993972778,0.780434608459473,1.3213164806366,0.698674380779266,0.319423705339432,0.178551316261292,0.00965115986764431,4.87480020523071,0.978502869606018,0.958214282989502,0.517264842987061,0.417006939649582,0.180776417255402,0.00990157760679722,5.08409976959229,1.41129612922668,1.08055675029755,0.583299815654755,0.473008304834366,0.188354402780533,0.0168154612183571
"149","United Arab Emirates","Middle East and North Africa",6.90100002288818,1.4272655248642,1.12575197219849,0.809249043464661,0.641568064689636,0.264276534318924,0.38583305478096,6.57299995422363,1.57352149486542,0.871136844158173,0.729932188987732,0.562145709991455,0.265909790992737,0.355612397193909,6.64799976348877,1.62634336948395,1.26641023159027,0.726798236370087,0.60834527015686,0.3609419465065,0.324489563703537,6.77409982681274,1.46712458133698,1.29555630683899,0.776146173477173,0.669837713241577,0.283917754888535,0.18562638759613,6.82450008392334,1.50262975692749,1.30976378917694,0.824810028076172,0.598449230194092,0.262287795543671,0.181675776839256,6.79080009460449,1.43108642101288,1.25117099285126,0.787814438343048,0.652936100959778,0.280655980110168,0.220213517546654,6.5605001449585,1.55455231666565,0.860141634941101,0.593833565711975,0.670046448707581,0.236245810985565,0.223329409956932,6.57600021362305,1.99810314178467,0.979571580886841,0.632761895656586,0.702032029628754,0.203705310821533,0.25044122338295
"150","United Kingdom","Western Europe",6.86700010299683,1.26637446880341,1.2854768037796,0.909429490566254,0.596253097057343,0.519120454788208,0.320667743682861,6.72499990463257,1.40283024311066,1.08671581745148,0.809905171394348,0.500359237194061,0.501563191413879,0.273989617824554,6.71400022506714,1.44163393974304,1.49646008014679,0.805335938930511,0.508190035820007,0.492774158716202,0.265428066253662,6.81430006027222,1.30131042003632,1.55873262882233,0.883212029933929,0.532672703266144,0.35432556271553,0.272071450948715,7.05369997024536,1.33295249938965,1.53758502006531,0.996017873287201,0.449522078037262,0.348246276378632,0.277595162391663,7.16450023651123,1.2730610370636,1.45784497261047,0.975700080394745,0.525168657302856,0.373433440923691,0.322601646184921,7.06360006332397,1.42257845401764,1.06199049949646,0.756574153900146,0.580345630645752,0.34024241566658,0.306035548448563,6.94250011444092,1.86718022823334,1.14309990406036,0.749957859516144,0.596543729305267,0.289075195789337,0.329186648130417
"151","United States","North America and ANZ",7.11899995803833,1.39451003074646,1.2471125125885,0.861785233020782,0.546035170555115,0.40105152130127,0.15889585018158,7.10400009155273,1.50796222686768,1.0478150844574,0.778997898101807,0.481630384922028,0.410768449306488,0.148683056235313,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.392578780651093,0.135638788342476,6.88600015640259,1.39804303646088,1.470543384552,0.818961679935455,0.547317564487457,0.290589094161987,0.133433982729912,6.89230012893677,1.43278872966766,1.45733642578125,0.874216496944427,0.454156041145325,0.27990260720253,0.127734676003456,6.93959999084473,1.37398684024811,1.40478670597076,0.831618010997772,0.534608244895935,0.298143059015274,0.152284741401672,6.95149993896484,1.53297746181488,1.03014695644379,0.621138632297516,0.553920388221741,0.252187579870224,0.153869658708572,6.97679996490479,1.98234534263611,1.18163728713989,0.628133535385132,0.574272811412811,0.220041617751122,0.176712214946747
"152","Uruguay","Latin America and Caribbean",6.4850001335144,1.0616637468338,1.20890033245087,0.811603665351868,0.603623449802399,0.232399791479111,0.245580822229385,6.54500007629395,1.18157267570496,1.03142535686493,0.72182697057724,0.543876707553864,0.18055622279644,0.213936999440193,6.4539999961853,1.21755969524384,1.41222786903381,0.719216823577881,0.57939225435257,0.175096929073334,0.178061872720718,6.37879991531372,1.0926628112793,1.45879244804382,0.770585298538208,0.624857485294342,0.129616439342499,0.155334457755089,6.29330015182495,1.12436819076538,1.4646829366684,0.890663802623749,0.522502303123474,0.126508742570877,0.150456562638283,6.44010019302368,1.07100045681,1.42508113384247,0.856928884983063,0.594267070293427,0.132143691182137,0.193425074219704,6.43139982223511,1.16350209712982,1.04169452190399,0.649490356445312,0.625455498695374,0.127814456820488,0.223058611154556,6.47359991073608,1.61453628540039,1.17961764335632,0.672098398208618,0.664981722831726,0.102614410221577,0.265244126319885
"153","Uzbekistan","Commonwealth of Independent States",6.00299978256226,0.63243705034256,1.3404324054718,0.597719132900238,0.658213198184967,0.228372797369957,0.308257877826691,5.98699998855591,0.735912978649139,1.16809642314911,0.501632750034332,0.608482539653778,0.343264251947403,0.283327251672745,5.97100019454956,0.786441087722778,1.54896914958954,0.498272627592087,0.658248662948608,0.415983647108078,0.246528223156929,6.09609985351562,0.71885073184967,1.58442652225494,0.604837954044342,0.724477112293243,0.327792227268219,0.258747041225433,6.17409992218018,0.745118618011475,1.52909982204437,0.755703449249268,0.631245672702789,0.322110772132874,0.239857479929924,6.25759983062744,0.696652948856354,1.43402004241943,0.716703712940216,0.693270325660706,0.363311022520065,0.280260264873505,6.17880010604858,0.769001364707947,1.02703726291656,0.528400242328644,0.715963661670685,0.390659242868423,0.270557135343552,6.06269979476929,1.21914613246918,1.09155595302582,0.599748492240906,0.715671420097351,0.283129453659058,0.24042184650898
"154","Venezuela","Latin America and Caribbean",6.80999994277954,1.04423677921295,1.25595891475677,0.720522463321686,0.429082125425339,0.0584125407040119,0.110693961381912,6.08400011062622,1.13367354869843,1.03302252292633,0.619042634963989,0.19847260415554,0.0425043664872646,0.0830413028597832,5.25,1.12843120098114,1.43133759498596,0.617144227027893,0.153997123241425,0.0650196298956871,0.0644911229610443,4.8056001663208,0.995664775371552,1.46941351890564,0.657052218914032,0.133104220032692,0.0563200712203979,0.0516317300498486,4.70660018920898,0.959502220153809,1.4270738363266,0.80505359172821,0.15359291434288,0.0642107054591179,0.0472840964794159,5.05319976806641,0.770238637924194,1.34854686260223,0.767025530338287,0.271717220544815,0.0871791541576385,0.0636247768998146,4.89219999313354,0.851691663265228,0.897400438785553,0.57389622926712,0.284291088581085,0.0778864473104477,0.0718635097146034,4.92549991607666,0,0.967892825603485,0.577759027481079,0.282673418521881,0.225262343883514,0.0816315189003944
"155","Vietnam","Southeast Asia",5.3600001335144,0.632159888744354,0.91225665807724,0.746759235858917,0.594440400600433,0.16859894990921,0.104410298168659,5.06099987030029,0.740374326705933,0.791167080402374,0.661565065383911,0.559541165828705,0.250752568244934,0.115562073886395,5.07399988174438,0.788547575473785,1.27749133110046,0.652168989181519,0.571055591106415,0.234968051314354,0.0876332372426987,5.10319995880127,0.714631497859955,1.36500608921051,0.701524972915649,0.618242502212524,0.177046120166779,0.0794989392161369,5.17530012130737,0.740777015686035,1.3462165594101,0.851002931594849,0.542799174785614,0.147435277700424,0.0732409730553627,5.35349988937378,0.718092381954193,1.25307476520538,0.819133996963501,0.650835573673248,0.136488720774651,0.0898484587669373,5.41079998016357,0.816773056983948,0.872754514217377,0.61591911315918,0.678803861141205,0.12429565936327,0.0911448821425438,5.4850001335144,1.25229930877686,0.931548416614532,0.610815286636353,0.706971406936646,0.142964228987694,0.10533768683672
"156","Yemen","Middle East and North Africa",4.0770001411438,0.546491801738739,0.680929124355316,0.400644212961197,0.355707794427872,0.0913136154413223,0.0785429701209068,3.72399997711182,0.579388439655304,0.474931448698044,0.310475528240204,0.228695720434189,0.0982092246413231,0.05892239138484,3.59299993515015,0.591683447360992,0.93538224697113,0.310080915689468,0.249463722109795,0.104125209152699,0.0567674227058887,3.35489988327026,0.441527247428894,1.07261276245117,0.343216300010681,0.24387027323246,0.0830916911363602,0.0641455948352814,3.37980008125305,0.286910504102707,1.16266846656799,0.462539970874786,0.143069744110107,0.10846546292305,0.0773443132638931,3.52740001678467,0.392701774835587,1.17747712135315,0.415000170469284,0.243721485137939,0.0946890115737915,0.0873521268367767,3.65790009498596,0.329497486352921,0.831189095973969,0.27222865819931,0.268199950456619,0.0922671556472778,0.0886791199445724,NA,NA,NA,NA,NA,NA,NA
"157","Zambia","Sub-Saharan Africa",5.12900018692017,0.470377027988434,0.916116893291473,0.299243718385696,0.488269686698914,0.195910945534706,0.12467648088932,4.79500007629395,0.612021744251251,0.637601912021637,0.235732167959213,0.426616460084915,0.178657069802284,0.114790618419647,4.51399993896484,0.636406779289246,1.00318729877472,0.257835894823074,0.461603492498398,0.249580144882202,0.0782135501503944,4.37709999084473,0.562391102313995,1.04740571975708,0.29451596736908,0.502600073814392,0.221372172236443,0.0819481685757637,4.10659980773926,0.577597975730896,1.05808079242706,0.426377564668655,0.430528432130814,0.247114136815071,0.086555615067482,3.75939989089966,0.536833763122559,0.89603728055954,0.363593339920044,0.491317540407181,0.250620901584625,0.0867052376270294,4.07340002059937,0.527595996856689,0.551785051822662,0.23089599609375,0.486917495727539,0.227453544735909,0.0739202275872231,3.75979995727539,0.93018251657486,0.577232599258423,0.306452631950378,0.525291800498962,0.202780663967133,0.0829059928655624
"158","Zimbabwe","Sub-Saharan Africa",4.6100001335144,0.27099683880806,1.03275680541992,0.334746748209,0.258613228797913,0.189871266484261,0.0807932019233704,4.19299983978271,0.350409835577011,0.714784801006317,0.159500896930695,0.254289746284485,0.185030311346054,0.0858165845274925,3.875,0.375846534967422,1.08309590816498,0.196763753890991,0.336384207010269,0.189143493771553,0.0953753814101219,3.69230008125305,0.357282936573029,1.09431481361389,0.247891172766685,0.405982255935669,0.131962507963181,0.0989395976066589,3.66319990158081,0.365784704685211,1.11399626731873,0.433069229125977,0.360839635133743,0.151060909032822,0.0892912447452545,3.2992000579834,0.425564020872116,1.04783523082733,0.375037610530853,0.377404719591141,0.151349186897278,0.0809285789728165,3.14479994773865,0.456724166870117,0.648552298545837,0.243230313062668,0.358907043933868,0.157087847590446,0.0754712000489235,2.9951000213623,0.946604132652283,0.690459787845612,0.270086199045181,0.329203367233276,0.106265015900135,0.104942783713341
